id,name,age,gender,neighborhood,income,consuming_sweet_drinks
973,רחב אוחיון,28,Female,יד אליהו,6850,Low
974,לירון כהן,31,Male,יד אליהו,6212,Moderate
975,צהלה גולדברג,47,Female,כרם התימנים,6720,Low
976,אסתר גולדברג,28,Female,כרם התימנים,7564,Moderate
977,ניצן חדד,26,Female,כרם התימנים,7246,Low
978,עזרא דיין,25,Male,עג'מי,4671,High
979,חביבה גבאי,28,Female,כרם התימנים,6995,Low
980,בועז אזולאי,25,Male,כרם התימנים,7245,Moderate
981,יגאל אברהם,29,Male,יד אליהו,6063,Moderate
982,יהונתן וייס,25,Male,כרם התימנים,7328,Low
983,חן שפירא,38,Female,כרם התימנים,6172,Moderate
984,עזריה גבאי,34,Male,יד אליהו,7605,Low
985,אור כץ,29,Male,יד אליהו,6845,Low
986,קיה שפירא,33,Female,עג'מי,5328,Low
987,צהלה דוד,27,Female,כרם התימנים,7105,Moderate
988,עידן אברהם,37,Male,כרם התימנים,7099,Low
989,יובל וייס,28,Male,עג'מי,5347,High
990,רונה גולדברג,22,Female,עג'מי,5608,High
991,יעל רובין,34,Female,כרם התימנים,6251,Low
992,נעמי אזולאי,38,Female,יד אליהו,6782,Low
993,אווה אזולאי,29,Female,יד אליהו,7942,Moderate
994,יעלי וייס,50,Female,כרם התימנים,7405,Moderate
995,אביגיל כהן,37,Female,עג'מי,5947,High
996,הילה אברהם,33,Female,עג'מי,5662,Low
997,אביב שפירא,39,Female,עג'מי,5609,High
998,נועם מזרחי,40,Male,יד אליהו,7679,Low
999,יששכר גבאי,27,Male,עג'מי,5453,Low
1000,ליאת דוד,32,Female,כרם התימנים,7084,Low
