id,name,age,gender,neighborhood,income,consuming_sweet_drinks
913,Leah Segal,29,Female,Bavli,16836,Low
914,Uri Gabai,29,Male,Bavli,17180,Moderate
915,Esther Avraham,25,Female,Kiryat Shalom,5446,High
916,Maya Katz,29,Female,Bavli,14022,Low
917,Noam Gabai,40,Male,Bavli,16937,Low
918,Dana Weiss,45,Female,Bavli,14532,Moderate
919,Dana Bar,30,Female,Bavli,15493,Moderate
920,Eli Goldberg,30,Male,Bavli,13957,Low
921,Uri Haddad,39,Male,Kerem HaTeimanim,7058,Low
922,Shani Friedman,28,Female,Bavli,13523,Low
923,Ariel Goldberg,31,Male,Kerem HaTeimanim,7568,Moderate
924,Michal Weiss,29,Female,Kiryat Shalom,5084,High
925,Yonatan David,36,Male,Kerem HaTeimanim,7327,Low
926,Avigail Biton,25,Female,Kiryat Shalom,4154,High
927,Yael Segal,52,Female,Kerem HaTeimanim,7123,Low
928,Roni Peretz,30,Female,Kerem HaTeimanim,7353,Moderate
929,Matan David,37,Male,Bavli,13001,Low
930,Leah Bar,29,Female,Bavli,15078,Moderate
931,Uri Azoulay,48,Male,Bavli,15465,Moderate
932,Matan Segal,33,Male,Kiryat Shalom,5035,High
933,Shira Dahan,26,Female,Kiryat Shalom,5214,High
934,Liat Dahan,26,Female,Kerem HaTeimanim,6559,Moderate
935,Rotem David,26,Female,Kiryat Shalom,4220,High
936,Uri Weiss,28,Male,Bavli,14591,Low
937,Avraham David,26,Male,Kerem HaTeimanim,6711,Low
938,Tamar Mizrahi,34,Female,Bavli,13933,Low
939,Rotem Mizrahi,41,Female,Kiryat Shalom,5888,High
940,Maya Gabai,29,Female,Kiryat Shalom,4574,High
941,Shani Friedman,25,Female,Kiryat Shalom,5796,High
942,Omer Avraham,27,Male,Kiryat Shalom,5097,Low
943,Avraham Cohen,42,Male,Kerem HaTeimanim,6463,Low
944,Yosef Ohayon,25,Male,Kiryat Shalom,4473,High
945,Adam Haddad,34,Male,Bavli,16244,Low
946,Avigail Dahan,27,Female,Kiryat Shalom,4013,High
947,Omer Weiss,29,Male,Bavli,15921,Low
948,Liat Segal,49,Female,Bavli,17222,Moderate
949,Yonatan Cohen,34,Male,Kiryat Shalom,5072,Low
950,Matan Azoulay,34,Male,Bavli,15559,Moderate
951,Avraham Mizrahi,26,Male,Kerem HaTeimanim,7277,Low
952,Esther Rubin,38,Female,Kiryat Shalom,5993,Low
953,Dana David,32,Female,Kerem HaTeimanim,7774,Moderate
954,Esther Azoulay,27,Female,Kiryat Shalom,4788,High
955,Yosef Rubin,27,Male,Kerem HaTeimanim,6741,Moderate
956,Maya Cohen,38,Female,Bavli,16554,Moderate
957,Tomer Haddad,29,Male,Bavli,16875,Moderate
958,Yael Peretz,26,Female,Kerem HaTeimanim,6691,Moderate
959,Yosef Azoulay,28,Male,Kerem HaTeimanim,6790,Low
960,Yonatan Mizrahi,28,Male,Bavli,16088,Low
961,Eli Goldberg,34,Male,Kiryat Shalom,5527,Low
962,Leah Segal,42,Female,Kiryat Shalom,4801,High
963,Yonatan Cohen,26,Male,Kiryat Shalom,4782,High
964,Rotem Bar,27,Female,Kerem HaTeimanim,6281,Low
965,Leah Mizrahi,35,Female,Kerem HaTeimanim,6326,Low
966,Dana Gabai,43,Female,Kerem HaTeimanim,6878,Low
967,Adi Friedman,27,Female,Kiryat Shalom,5966,Low
968,Tomer Gabai,26,Male,Kiryat Shalom,5963,High
969,Dana Avraham,36,Female,Bavli,13074,Moderate
970,Yonatan Friedman,45,Male,Kerem HaTeimanim,6817,Moderate
971,Omer Friedman,28,Male,Bavli,16110,Low
972,Liat Levi,31,Female,Kiryat Shalom,4029,High
973,Lior Dahan,37,Male,Kerem HaTeimanim,7097,Low
974,Yonatan Mizrahi,26,Male,Kerem HaTeimanim,6818,Low
975,Neta Goldberg,29,Female,Bavli,16865,Low
976,Daniel Azoulay,26,Male,Kerem HaTeimanim,6318,Low
977,Tomer Katz,28,Male,Bavli,14097,Low
978,Neta Mizrahi,25,Female,Kerem HaTeimanim,7594,Low
979,Shani Mizrahi,27,Female,Kiryat Shalom,4211,High
980,Noam Gabai,35,Male,Bavli,15026,Moderate
981,Yonatan Ohayon,29,Male,Bavli,16472,Low
982,Tamar Peretz,36,Female,Kerem HaTeimanim,7240,Low
983,Ido Ohayon,30,Male,Bavli,13983,Low
984,Yael David,48,Female,Kiryat Shalom,4029,Low
985,Gal Azoulay,38,Male,Kerem HaTeimanim,7886,Moderate
986,Leah Cohen,54,Female,Kiryat Shalom,4268,High
987,Neta Shapiro,28,Female,Kerem HaTeimanim,7116,Low
988,Avigail Segal,35,Female,Kerem HaTeimanim,7580,Moderate
989,Dana Friedman,33,Female,Kerem HaTeimanim,6015,Moderate
990,Esther Dahan,30,Female,Kerem HaTeimanim,6769,Low
991,Yael Avraham,35,Female,Kerem HaTeimanim,7421,Moderate
992,Liat Friedman,28,Female,Kiryat Shalom,4316,High
993,Yael Dahan,48,Female,Kerem HaTeimanim,7953,Low
994,Tamar Friedman,27,Female,Kerem HaTeimanim,6944,Moderate
995,Talia David,40,Female,Kerem HaTeimanim,7182,Moderate
996,Daniel Haddad,29,Male,Bavli,16879,Low
997,Adam Ohayon,44,Male,Bavli,15543,Low
998,Yonatan Cohen,36,Male,Bavli,15873,Low
999,Shani Avraham,29,Female,Kiryat Shalom,4285,High
1000,Avraham Gabai,50,Male,Kiryat Shalom,4768,High
